,Time,Capcity,Naive Occupancy
7997,917.0,7.0,0.571
7998,918.0,7.0,0.571
7999,919.0,7.0,0.571
8000,920.0,7.0,0.571
8001,921.0,7.0,0.571
8002,922.0,7.0,0.571
8003,923.0,7.0,0.571
8004,924.0,7.0,0.571
8005,925.0,7.0,0.571
8006,926.0,7.0,0.571
8007,927.0,7.0,0.571
8008,928.0,7.0,0.571
8009,929.0,7.0,0.714
8010,930.0,7.0,0.714
8011,931.0,7.0,0.714
8012,932.0,7.0,0.714
8013,933.0,7.0,0.714
8014,934.0,7.0,0.714
8015,935.0,7.0,0.714
8016,936.0,7.0,0.714
8017,937.0,7.0,0.714
8018,938.0,7.0,0.714
8019,939.0,7.0,0.857
8020,940.0,7.0,0.857
8021,941.0,7.0,0.857
8022,942.0,7.0,0.857
8023,943.0,7.0,0.857
8024,944.0,7.0,0.857
8025,945.0,7.0,0.857
8026,946.0,7.0,0.857
8027,947.0,7.0,0.857
8028,948.0,7.0,0.857
8029,949.0,7.0,0.857
8030,950.0,7.0,0.857
8031,951.0,7.0,0.857
8032,952.0,7.0,0.857
8033,953.0,7.0,0.857
8034,954.0,7.0,1.0
8035,955.0,7.0,1.143
8036,956.0,7.0,1.143
8037,957.0,7.0,1.0
8038,958.0,7.0,1.143
8039,959.0,7.0,1.143
8040,1000.0,7.0,1.143
8041,1001.0,7.0,1.143
8042,1002.0,7.0,1.143
8043,1003.0,7.0,1.143
8044,1004.0,7.0,1.143
8045,1005.0,7.0,1.143
8046,1006.0,7.0,1.143
8047,1007.0,7.0,1.143
8048,1008.0,7.0,1.143
8049,1009.0,7.0,1.143
8050,1010.0,7.0,1.143
8051,1011.0,7.0,1.143
8052,1012.0,7.0,1.143
8053,1013.0,7.0,1.143
8054,1014.0,7.0,1.143
8055,1015.0,7.0,1.143
8056,1016.0,7.0,1.143
8057,1017.0,7.0,1.143
8058,1018.0,7.0,1.143
8059,1019.0,7.0,1.143
8060,1020.0,7.0,1.143
8061,1021.0,7.0,1.143
8062,1022.0,7.0,1.143
8063,1023.0,7.0,1.143
8064,1024.0,7.0,1.143
8065,1025.0,7.0,1.143
8066,1026.0,7.0,1.143
8067,1027.0,7.0,1.143
8068,1028.0,7.0,1.143
8069,1029.0,7.0,1.143
8070,1030.0,7.0,1.143
8071,1031.0,7.0,1.143
8072,1032.0,7.0,1.0
8073,1033.0,7.0,1.0
8074,1034.0,7.0,1.0
8075,1035.0,7.0,1.0
8076,1036.0,7.0,1.0
8077,1037.0,7.0,1.0
8078,1038.0,7.0,1.0
8079,1039.0,7.0,1.0
8080,1040.0,7.0,0.857
8081,1041.0,7.0,0.857
8082,1042.0,7.0,0.857
8083,1043.0,7.0,0.857
8084,1044.0,7.0,0.857
8085,1045.0,7.0,0.857
8086,1046.0,7.0,0.857
8087,1047.0,7.0,0.857
8088,1048.0,7.0,0.714
8089,1049.0,7.0,0.714
8090,1050.0,7.0,0.714
8091,1051.0,7.0,0.714
8092,1052.0,7.0,0.714
8093,1053.0,7.0,0.857
8094,1054.0,7.0,0.857
8095,1055.0,7.0,0.714
8096,1056.0,7.0,0.714
8097,1057.0,7.0,0.714
8098,1058.0,7.0,0.714
8099,1059.0,7.0,0.714
8100,1100.0,7.0,0.857
8101,1101.0,7.0,0.857
8102,1102.0,7.0,1.0
8103,1103.0,7.0,1.0
8104,1104.0,7.0,1.0
8105,1105.0,7.0,1.0
8106,1106.0,7.0,1.0
8107,1107.0,7.0,1.0
8108,1108.0,7.0,1.0
8109,1109.0,7.0,1.0
8110,1110.0,7.0,1.0
8111,1111.0,7.0,1.0
8112,1112.0,7.0,1.0
8113,1113.0,7.0,1.0
8114,1114.0,7.0,1.0
8115,1115.0,7.0,1.0
8116,1116.0,7.0,1.0
8117,1117.0,7.0,1.0
8118,1118.0,7.0,1.0
8119,1119.0,7.0,1.0
8120,1120.0,7.0,1.0
8121,1121.0,7.0,1.0
8122,1122.0,7.0,1.0
8123,1123.0,7.0,1.0
8124,1124.0,7.0,1.0
8125,1125.0,7.0,1.0
8126,1126.0,7.0,1.0
8127,1127.0,7.0,1.0
8128,1128.0,7.0,1.0
8129,1129.0,7.0,1.0
8130,1130.0,7.0,0.857
8131,1131.0,7.0,0.857
8132,1132.0,7.0,0.857
8133,1133.0,7.0,0.857
8134,1134.0,7.0,0.857
8135,1135.0,7.0,0.857
8136,1136.0,7.0,0.857
8137,1137.0,7.0,0.857
8138,1138.0,7.0,0.857
8139,1139.0,7.0,0.857
8140,1140.0,7.0,0.857
8141,1141.0,7.0,0.857
8142,1142.0,7.0,0.857
8143,1143.0,7.0,0.857
8144,1144.0,7.0,0.857
8145,1145.0,7.0,0.857
8146,1146.0,7.0,0.857
8147,1147.0,7.0,0.857
8148,1148.0,7.0,0.857
8149,1149.0,7.0,0.857
8150,1150.0,7.0,0.857
8151,1151.0,7.0,0.857
8152,1152.0,7.0,0.857
8153,1153.0,7.0,0.857
8154,1154.0,7.0,0.857
8155,1155.0,7.0,0.857
8156,1156.0,7.0,0.857
8157,1157.0,7.0,0.857
8158,1158.0,7.0,0.857
8159,1159.0,7.0,0.714
8160,1200.0,7.0,0.714
8161,1201.0,7.0,0.714
8162,1202.0,7.0,0.714
8163,1203.0,7.0,0.714
8164,1204.0,7.0,0.714
8165,1205.0,7.0,0.714
8166,1206.0,7.0,0.714
8167,1207.0,7.0,0.714
8168,1208.0,7.0,0.714
8169,1209.0,7.0,0.714
8170,1210.0,7.0,0.714
8171,1211.0,7.0,0.714
8172,1212.0,7.0,0.714
8173,1213.0,7.0,0.714
8174,1214.0,7.0,0.714
8175,1215.0,7.0,0.714
8176,1216.0,7.0,0.714
8177,1217.0,7.0,0.714
8178,1218.0,7.0,0.714
8179,1219.0,7.0,0.714
8180,1220.0,7.0,0.714
8181,1221.0,7.0,0.714
8182,1222.0,7.0,0.714
8183,1223.0,7.0,0.714
8184,1224.0,7.0,0.714
8185,1225.0,7.0,0.714
8186,1226.0,7.0,0.714
8187,1227.0,7.0,0.714
8188,1228.0,7.0,0.714
8189,1229.0,7.0,0.714
8190,1230.0,7.0,0.857
8191,1231.0,7.0,0.857
8192,1232.0,7.0,0.857
8193,1233.0,7.0,0.857
8194,1234.0,7.0,0.857
8195,1235.0,7.0,0.857
8196,1236.0,7.0,0.857
8197,1237.0,7.0,0.857
8198,1238.0,7.0,0.857
8199,1239.0,7.0,0.857
8200,1240.0,7.0,0.857
8201,1241.0,7.0,0.857
8202,1242.0,7.0,0.857
8203,1243.0,7.0,0.857
8204,1244.0,7.0,0.857
8205,1245.0,7.0,0.857
8206,1246.0,7.0,0.857
8207,1247.0,7.0,0.857
8208,1248.0,7.0,1.0
8209,1249.0,7.0,1.0
8210,1250.0,7.0,1.0
8211,1251.0,7.0,1.0
8212,1252.0,7.0,1.0
8213,1253.0,7.0,1.0
8214,1254.0,7.0,0.857
8215,1255.0,7.0,0.857
8216,1256.0,7.0,0.857
8217,1257.0,7.0,1.0
8218,1258.0,7.0,1.0
8219,1259.0,7.0,1.0
8220,1300.0,7.0,0.857
8221,1301.0,7.0,0.714
8222,1302.0,7.0,0.714
8223,1303.0,7.0,0.571
8224,1304.0,7.0,0.571
8225,1305.0,7.0,0.571
8226,1306.0,7.0,0.571
8227,1307.0,7.0,0.571
8228,1308.0,7.0,0.571
8229,1309.0,7.0,0.571
8230,1310.0,7.0,0.571
8231,1311.0,7.0,0.571
8232,1312.0,7.0,0.571
8233,1313.0,7.0,0.571
8234,1314.0,7.0,0.571
8235,1315.0,7.0,0.571
8236,1316.0,7.0,0.571
8237,1317.0,7.0,0.571
8238,1318.0,7.0,0.714
8239,1319.0,7.0,0.714
8240,1320.0,7.0,0.714
8241,1321.0,7.0,0.714
8242,1322.0,7.0,0.714
8243,1323.0,7.0,0.714
8244,1324.0,7.0,0.714
8245,1325.0,7.0,0.714
8246,1326.0,7.0,0.714
8247,1327.0,7.0,0.857
8248,1328.0,7.0,0.857
8249,1329.0,7.0,0.857
8250,1330.0,7.0,0.857
8251,1331.0,7.0,0.714
8252,1332.0,7.0,0.714
8253,1333.0,7.0,0.714
8254,1334.0,7.0,0.714
8255,1335.0,7.0,0.714
8256,1336.0,7.0,0.714
8257,1337.0,7.0,0.714
8258,1338.0,7.0,0.714
8259,1339.0,7.0,0.714
8260,1340.0,7.0,0.714
8261,1341.0,7.0,0.857
8262,1342.0,7.0,0.857
8263,1343.0,7.0,0.857
8264,1344.0,7.0,0.857
8265,1345.0,7.0,0.857
8266,1346.0,7.0,0.857
8267,1347.0,7.0,0.857
8268,1348.0,7.0,1.0
8269,1349.0,7.0,0.857
8270,1350.0,7.0,0.857
8271,1351.0,7.0,0.857
8272,1352.0,7.0,0.857
8273,1353.0,7.0,0.857
8274,1354.0,7.0,0.857
8275,1355.0,7.0,0.857
8276,1356.0,7.0,0.857
8277,1357.0,7.0,0.714
8278,1358.0,7.0,0.714
8279,1359.0,7.0,0.714
8280,1400.0,7.0,0.714
8281,1401.0,7.0,0.714
8282,1402.0,7.0,0.714
8283,1403.0,7.0,0.857
8284,1404.0,7.0,0.714
8285,1405.0,7.0,0.714
8286,1406.0,7.0,0.714
8287,1407.0,7.0,0.714
8288,1408.0,7.0,0.714
8289,1409.0,7.0,0.714
8290,1410.0,7.0,0.714
8291,1411.0,7.0,0.714
8292,1412.0,7.0,0.714
8293,1413.0,7.0,0.714
8294,1414.0,7.0,0.714
8295,1415.0,7.0,0.714
8296,1416.0,7.0,0.714
8297,1417.0,7.0,0.714
8298,1418.0,7.0,0.714
8299,1419.0,7.0,0.429
8300,1420.0,7.0,0.429
8301,1421.0,7.0,0.571
8302,1422.0,7.0,0.571
8303,1423.0,7.0,0.571
8304,1424.0,7.0,0.571
8305,1425.0,7.0,0.571
8306,1426.0,7.0,0.571
8307,1427.0,7.0,0.571
8308,1428.0,7.0,0.429
8309,1429.0,7.0,0.429
8310,1430.0,7.0,0.429
8311,1431.0,7.0,0.429
8312,1432.0,7.0,0.429
8313,1433.0,7.0,0.429
8314,1434.0,7.0,0.429
8315,1435.0,7.0,0.429
8316,1436.0,7.0,0.429
8317,1437.0,7.0,0.429
8318,1438.0,7.0,0.571
8319,1439.0,7.0,0.571
8320,1440.0,7.0,0.571
8321,1441.0,7.0,0.714
8322,1442.0,7.0,0.857
8323,1443.0,7.0,0.857
8324,1444.0,7.0,0.857
8325,1445.0,7.0,0.857
8326,1446.0,7.0,0.857
8327,1447.0,7.0,0.857
8328,1448.0,7.0,0.857
8329,1449.0,7.0,1.0
8330,1450.0,7.0,1.0
8331,1451.0,7.0,1.0
8332,1452.0,7.0,1.0
8333,1453.0,7.0,1.0
8334,1454.0,7.0,1.0
8335,1455.0,7.0,1.0
8336,1456.0,7.0,1.0
8337,1457.0,7.0,1.0
8338,1458.0,7.0,0.857
8339,1459.0,7.0,0.857
8340,1500.0,7.0,0.857
8341,1501.0,7.0,0.857
8342,1502.0,7.0,0.857
8343,1503.0,7.0,0.857
8344,1504.0,7.0,0.857
8345,1505.0,7.0,1.0
8346,1506.0,7.0,1.0
8347,1507.0,7.0,1.0
8348,1508.0,7.0,1.0
8349,1509.0,7.0,1.0
8350,1510.0,7.0,1.0
8351,1511.0,7.0,1.0
8352,1512.0,7.0,0.857
8353,1513.0,7.0,0.857
8354,1514.0,7.0,0.857
8355,1515.0,7.0,0.857
8356,1516.0,7.0,0.857
8357,1517.0,7.0,1.0
8358,1518.0,7.0,1.0
8359,1519.0,7.0,1.0
8360,1520.0,7.0,1.0
8361,1521.0,7.0,1.0
8362,1522.0,7.0,1.0
8363,1523.0,7.0,1.0
8364,1524.0,7.0,1.0
8365,1525.0,7.0,1.0
8366,1526.0,7.0,1.0
8367,1527.0,7.0,1.0
8368,1528.0,7.0,1.0
8369,1529.0,7.0,1.0
8370,1530.0,7.0,1.0
8371,1531.0,7.0,1.0
8372,1532.0,7.0,1.0
8373,1533.0,7.0,1.0
8374,1534.0,7.0,1.0
8375,1535.0,7.0,1.0
8376,1536.0,7.0,1.0
8377,1537.0,7.0,1.143
8378,1538.0,7.0,1.143
8379,1539.0,7.0,1.143
8380,1540.0,7.0,1.143
8381,1541.0,7.0,1.143
8382,1542.0,7.0,1.143
8383,1543.0,7.0,1.0
8384,1544.0,7.0,1.0
8385,1545.0,7.0,1.0
8386,1546.0,7.0,1.0
8387,1547.0,7.0,1.0
8388,1548.0,7.0,1.143
8389,1549.0,7.0,1.143
8390,1550.0,7.0,1.0
8391,1551.0,7.0,1.0
8392,1552.0,7.0,1.0
8393,1553.0,7.0,1.0
8394,1554.0,7.0,1.0
8395,1555.0,7.0,1.0
8396,1556.0,7.0,1.0
8397,1557.0,7.0,1.0
8398,1558.0,7.0,1.0
8399,1559.0,7.0,1.143
8400,1600.0,7.0,1.143
8401,1601.0,7.0,1.143
8402,1602.0,7.0,1.143
8403,1603.0,7.0,1.143
8404,1604.0,7.0,1.143
8405,1605.0,7.0,1.143
8406,1606.0,7.0,1.143
8407,1607.0,7.0,1.143
8408,1608.0,7.0,1.143
8409,1609.0,7.0,1.143
8410,1610.0,7.0,1.143
8411,1611.0,7.0,1.143
8412,1612.0,7.0,1.143
8413,1613.0,7.0,1.143
8414,1614.0,7.0,1.143
8415,1615.0,7.0,1.143
8416,1616.0,7.0,1.143
8417,1617.0,7.0,1.143
8418,1618.0,7.0,1.0
8419,1619.0,7.0,1.143
8420,1620.0,7.0,1.143
8421,1621.0,7.0,1.143
8422,1622.0,7.0,1.0
8423,1623.0,7.0,1.0
8424,1624.0,7.0,1.0
8425,1625.0,7.0,1.286
8426,1626.0,7.0,1.286
8427,1627.0,7.0,1.286
8428,1628.0,7.0,1.286
8429,1629.0,7.0,1.286
8430,1630.0,7.0,1.286
8431,1631.0,7.0,1.286
8432,1632.0,7.0,1.286
8433,1633.0,7.0,1.286
8434,1634.0,7.0,1.286
8435,1635.0,7.0,1.286
8436,1636.0,7.0,1.429
8437,1637.0,7.0,1.429
8438,1638.0,7.0,1.286
8439,1639.0,7.0,1.143
8440,1640.0,7.0,1.143
8441,1641.0,7.0,1.0
8442,1642.0,7.0,0.857
8443,1643.0,7.0,0.857
8444,1644.0,7.0,0.857
8445,1645.0,7.0,0.714
8446,1646.0,7.0,0.714
8447,1647.0,7.0,0.714
8448,1648.0,7.0,0.714
8449,1649.0,7.0,0.714
8450,1650.0,7.0,0.714
